"Price","Area","Bedrooms","Agency","Id","Type","Zone","URL","Timestamp","Ascensor","Garatge","Calefacció","Electrodomèstics","NoFeature","Terrassa","Traster","Jardí","Balcó","Cuina Equipada","Armaris encastats","Safareig","Habitació suite","Vidres dobles","Llar de foc","Box tancat","Moblat","Piscina","Cuina","TV","Internet - Wifi","Planta baixa","Assolellat","Sortida de fums","Aparador","Asfaltat","Apte per fumadors","Rentavaixelles","Cultivable","Porter automàtic","Edificable","Cèntric","Rentadora","S'accepten animals","Adaptat per a minusvàlids","Aire condicionat","Altell","Alarma","Ascensor / muntacàrregues"
"325.000 €","105 m2",3,"Hanson Immobiliària",24279,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/24279","2023-11-09 16:56:35.879312",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.250.000 €","306 m2",3,"468 Immo",22870,"venda","ordino","/venda/xalet-3-habitacions-3-banys-la-cortinada/22870","2023-11-09 16:56:35.828906",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810.000 €","179 m2",4,"468 Immo",23403,"venda","ordino","/venda/xalet-4-habitacions-2-banys-ordino/23403","2023-11-09 16:56:36.044311",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660.000 €","169 m2",3,"IG Serveis Immobiliaris",22968,"venda","ordino","/venda/atic-3-habitacions-2-banys-ordino-terrassa/22968","2023-11-09 16:56:36.575317",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319.000 €","84 m2",3,"Perfect Home Serveis Immobiliaris",25794,"venda","ordino","/venda/pis-3-habitacions-2-banys-la-cortinada/25794","2023-11-09 16:56:36.810990",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","305 m2",4,"Immobiliària KSA",22375,"venda","ordino","/venda/casa-adossada-4-habitacions-3-banys-la-cortinada-parking/22375","2023-11-09 16:56:36.860923",1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1.550.000 €","610 m2",5,"Immobiliària Galí",22248,"venda","ordino","/venda/xalet-5-habitacions-3-banys-ordino-terrassa-parking/22248","2023-11-09 16:56:37.092002",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.158.000 €","224 m2",4,"7 Claus Immobiliària",21617,"venda","ordino","/venda/duplex-4-habitacions-2-banys-ordino-terrassa/21617","2023-11-09 16:56:38.464099",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.158.000 €","224 m2",4,"Immobiliària Reig",21302,"venda","ordino","/venda/pis-4-habitacions-3-banys-ordino-terrassa-parking/21302","2023-11-09 16:56:39.339677",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"820.000 €","76 m2",3,"Immobiliària Zona Habitable",21284,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/21284","2023-11-09 16:56:39.651236",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577.000 €","81 m2",3,"Immobiliària Zona Habitable",21283,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/21283","2023-11-09 16:56:40.166463",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582.000 €","81 m2",3,"Immobiliària Zona Habitable",21282,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/21282","2023-11-09 16:56:39.841071",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"764.000 €","71 m2",2,"Immobiliària Zona Habitable",21281,"venda","ordino","/venda/pis-2-habitacions-2-banys-ordino/21281","2023-11-09 16:56:40.417269",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510.000 €","68 m2",2,"Immobiliària Zona Habitable",21280,"venda","ordino","/venda/pis-2-habitacions-2-banys-ordino/21280","2023-11-09 16:56:40.286629",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539.000 €","66 m2",2,"Immobiliària Zona Habitable",21279,"venda","ordino","/venda/pis-2-habitacions-2-banys-ordino/21279","2023-11-09 16:56:40.587162",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553.000 €","74 m2",3,"Immobiliària Zona Habitable",21278,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/21278","2023-11-09 16:56:41.519408",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546.000 €","74 m2",3,"Immobiliària Zona Habitable",21277,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/21277","2023-11-09 16:56:41.909673",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605.000 €","81 m2",3,"Immobiliària Zona Habitable",21276,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/21276","2023-11-09 16:56:41.652521",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615.000 €","81 m2",3,"Immobiliària Zona Habitable",21275,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/21275","2023-11-09 16:56:42.039728",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572.000 €","74 m2",3,"Immobiliària Zona Habitable",21274,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/21274","2023-11-09 16:56:43.116523",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580.000 €","74 m2",3,"Immobiliària Zona Habitable",21273,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/21273","2023-11-09 16:56:43.542397",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.158.000 €","224 m2",4,"468 Immo",21160,"venda","ordino","/venda/pis-4-habitacions-2-banys-ordino/21160","2023-11-09 16:56:43.752738",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678.000 €","123 m2",3,"Immobiliària Xamari",21077,"venda","ordino","/venda/atic-3-habitacions-2-banys-ordino/21077","2023-11-09 16:56:44.609224",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595.000 €","140 m2",3,"Immobiliària Xamari",21195,"venda","ordino","/venda/atic-3-habitacions-3-banys-ordino/21195","2023-11-09 16:56:45.051381",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650.000 €","133 m2",3,"IMMO 1",19183,"venda","ordino","/venda/atic-3-habitacions-2-banys-ordino/19183","2023-11-09 16:56:45.386975",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650.000 €","133 m2",3,"IG Serveis Immobiliaris",19174,"venda","ordino","/venda/atic-3-habitacions-2-banys-ordino-terrassa/19174","2023-11-09 16:56:45.102042",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250.000 €","75 m2",2,"",19026,"venda","ordino","/venda/pis-2-habitacions-1-bany-el-serrat-parking/19026","2023-11-09 16:56:46.546587",1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"320.000 €","75 m2",2,"Immobiliària Galí",18939,"venda","ordino","/venda/pis-2-habitacions-1-bany-ordino-terrassa-parking/18939","2023-11-09 16:56:45.625094",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315.000 €","92 m2",3,"Immobiliària Xamari",18434,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/18434","2023-11-09 16:56:47.694115",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380.000 €","100 m2",3,"",18282,"venda","ordino","/venda/pis-3-habitacions-2-banys-llorts-parking/18282","2023-11-09 16:56:47.061523",1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"625.000 €","124 m2",3,"468 Immo",11938,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/11938","2023-11-09 16:56:47.811596",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.350.000 €","400 m2",4,"7 Claus Immobiliària",13704,"venda","ordino","/venda/xalet-4-habitacions-4-banys-arans-terrassa/13704","2023-11-09 16:56:49.179219",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525.000 €","120 m2",3,"Engel & Völkers Andorra",12663,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino-terrassa-parking/12663","2023-11-09 16:56:49.805442",1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"770.000 €","205 m2",4,"IMMO 1",10930,"venda","ordino","/venda/casa-adossada-4-habitacions-2-banys-la-cortinada/10930","2023-11-09 16:56:49.424804",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892.500 €","350 m2",3,"7 Claus Immobiliària",10557,"venda","ordino","/venda/casa-adossada-3-habitacions-3-banys-ordino-terrassa/10557","2023-11-09 16:56:50.142726",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"960.000 €","308 m2",3,"IG Serveis Immobiliaris",10494,"venda","ordino","/venda/casa-adossada-3-habitacions-4-banys-ordino-terrassa/10494","2023-11-09 16:56:50.391932",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865.207 €","250 m2",3,"Immobiliària Xamari",2036,"venda","ordino","/venda/xalet-3-habitacions-3-banys-ordino/2036","2023-11-09 16:56:50.768243",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594.736 €","176 m2",3,"Immobiliària Xamari",2031,"venda","ordino","/venda/pis-3-habitacions-3-banys-ordino/2031","2023-11-09 16:56:51.609750",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504.000 €","135 m2",3,"Immobiliària Zona Habitable",805,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino/805","2023-11-09 16:56:52.281162",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430.000 €","133 m2",2,"Immobiliària Xamari",1822,"venda","ordino","/venda/xalet-2-habitacions-2-banys-ordino/1822","2023-11-09 16:56:52.947096",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789.200 €","120 m2",3,"Hanson Immobiliària",2229,"venda","ordino","/venda/pis-3-habitacions-2-banys-ordino-terrassa/2229","2023-11-09 16:56:54.809928",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525.000 €","148 m2",3,"Immobiliària Galí",26882,"venda","canillo","/venda/casa-adossada-3-habitacions-2-banys-canillo-terrassa-parking/26882","2023-11-09 16:56:55.463716",0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260.000 €","89 m2",3,"Immodern",27294,"venda","canillo","/venda/pis-3-habitacions-2-banys-canillo-parking/27294","2023-11-09 16:56:56.031323",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255.000 €","84 m2",2,"Becier Immobiliària",24117,"venda","canillo","/venda/pis-2-habitacions-1-bany-canillo-terrassa-parking/24117","2023-11-09 16:56:57.500013",1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"550.000 €","100 m2",2,"Perfect Home Serveis Immobiliaris",27282,"venda","canillo","/venda/pis-2-habitacions-1-bany-canillo-terrassa/27282","2023-11-09 16:56:57.441329",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240.000 €","42 m2",1,"Perfect Home Serveis Immobiliaris",27281,"venda","canillo","/venda/pis-1-habitacio-1-bany-canillo/27281","2023-11-09 16:56:58.096035",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300.000 €","75 m2",2,"Immobiliària Galí",25965,"venda","canillo","/venda/pis-2-habitacions-2-banys-canillo-terrassa-parking/25965","2023-11-09 16:56:58.256008",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.200.000 €","157 m2",4,"Immobiliària Galí",26181,"venda","canillo","/venda/pis-4-habitacions-2-banys-canillo-terrassa/26181","2023-11-09 16:56:58.692557",1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304.500 €","88 m2",3,"Monky Houses",26752,"venda","canillo","/venda/pis-3-habitacions-2-banys-canillo/26752","2023-11-09 16:56:58.922804",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269.000 €","65 m2",1,"Finques 3 Cases",27267,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27267","2023-11-09 16:56:59.463302",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500.000 €","76 m2",3,"Finques 3 Cases",27261,"venda","canillo","/venda/pis-3-habitacions-2-banys-soldeu/27261","2023-11-09 16:56:59.913031",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.631.000 €","295 m2",4,"Finques 3 Cases",27253,"venda","canillo","/venda/pis-4-habitacions-4-banys-el-tarter/27253","2023-11-09 16:57:00.743922",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.165.000 €","250 m2",3,"Finques 3 Cases",27220,"venda","canillo","/venda/casa-adossada-3-habitacions-2-banys-canillo/27220","2023-11-09 16:57:02.767293",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.580.000 €","480 m2",4,"Finques 3 Cases",27206,"venda","canillo","/venda/xalet-4-habitacions-4-banys-meritxell/27206","2023-11-09 16:57:03.589108",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.580.000 €","520 m2",5,"Finques 3 Cases",27205,"venda","canillo","/venda/xalet-5-habitacions-5-banys-meritxell/27205","2023-11-09 16:57:03.768730",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216.000 €","53 m2",1,"Finques 3 Cases",27137,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27137","2023-11-09 16:57:05.930480",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289.000 €","71 m2",1,"Finques 3 Cases",27135,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27135","2023-11-09 16:57:06.470034",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251.000 €","62 m2",1,"Finques 3 Cases",27133,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27133","2023-11-09 16:57:07.221189",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261.000 €","64 m2",1,"Finques 3 Cases",27132,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27132","2023-11-09 16:57:07.698118",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235.000 €","58 m2",2,"Finques 3 Cases",27131,"venda","canillo","/venda/pis-2-habitacions-1-bany-soldeu/27131","2023-11-09 16:57:08.145451",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261.000 €","64 m2",1,"Finques 3 Cases",27130,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27130","2023-11-09 16:57:08.875920",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229.000 €","56 m2",1,"Finques 3 Cases",27129,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27129","2023-11-09 16:57:08.962216",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271.000 €","66 m2",1,"Finques 3 Cases",27128,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27128","2023-11-09 16:57:08.567090",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234.000 €","57 m2",1,"Finques 3 Cases",27127,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27127","2023-11-09 16:57:09.754027",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.150.000 €","274 m2",5,"Finques 3 Cases",27126,"venda","canillo","/venda/xalet-5-habitacions-4-banys-el-tarter/27126","2023-11-09 16:57:10.054700",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.680.000 €","140 m2",3,"Finques 3 Cases",27111,"venda","canillo","/venda/pis-3-habitacions-2-banys-el-tarter/27111","2023-11-09 16:57:10.715282",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.575.000 €","140 m2",3,"Finques 3 Cases",27110,"venda","canillo","/venda/pis-3-habitacions-2-banys-el-tarter/27110","2023-11-09 16:57:10.777557",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227.000 €","52 m2",1,"Finques 3 Cases",27098,"venda","canillo","/venda/pis-1-habitacio-1-bany-soldeu/27098","2023-11-09 16:57:11.731341",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842.000 €","348 m2",5,"Finques 3 Cases",27096,"venda","canillo","/venda/edifici-5-habitacions-3-banys-meritxell/27096","2023-11-09 16:57:12.444027",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.490.000 €","320 m2",3,"Finques 3 Cases",27274,"venda","canillo","/venda/casa-adossada-3-habitacions-2-banys-canillo/27274","2023-11-09 16:57:13.495680",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5.735.000 €","3494 m2",3,"Finques 3 Cases",27032,"venda","canillo","/venda/xalet-3-habitacions-3-banys-incles/27032","2023-11-09 16:57:14.029756",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530.000 €","95 m2",3,"Immobiliària Galí",25967,"venda","canillo","/venda/pis-3-habitacions-2-banys-canillo-terrassa-parking/25967","2023-11-09 16:57:19.072034",1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650.000 €","164 m2",4,"Immobiliària Galí",13374,"venda","canillo","/venda/duplex-4-habitacions-3-banys-canillo-terrassa-parking/13374","2023-11-09 16:57:18.632231",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"315.000 €","79 m2",2,"Immobiliària Xamari",27004,"venda","canillo","/venda/pis-2-habitacions-2-banys-canillo/27004","2023-11-09 16:57:20.119663",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494.000 €","73 m2",2,"Immobiliària Xamari",27003,"venda","canillo","/venda/atic-2-habitacions-1-bany-canillo/27003","2023-11-09 16:57:20.760126",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237.000 €","53 m2",1,"Immobiliària Xamari",27002,"venda","canillo","/venda/pis-1-habitacio-1-bany-canillo/27002","2023-11-09 16:57:21.491224",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513.000 €","137 m2",3,"Immobiliària Xamari",27001,"venda","canillo","/venda/pis-3-habitacions-2-banys-canillo/27001","2023-11-09 16:57:22.402114",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195.000 €","45 m2",1,"Immodern",23219,"venda","canillo","/venda/pis-1-habitacio-2-banys-canillo/23219","2023-11-09 16:57:22.907466",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365.000 €","95 m2",2,"Immobiliària Galí",23600,"venda","canillo","/venda/atic-2-habitacions-2-banys-canillo-terrassa-parking/23600","2023-11-09 16:57:23.237627",1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398.000 €","112 m2",4,"Perfect Home Serveis Immobiliaris",26936,"venda","canillo","/venda/pis-4-habitacions-2-banys-canillo/26936","2023-11-09 16:57:23.087933",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189.000 €","53 m2",2,"Immobiliària Superior",16300,"venda","canillo","/venda/pis-2-habitacions-1-bany-canillo/16300","2023-11-09 16:57:24.465559",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195.000 €","43 m2",1,"Immobiliària Superior",26519,"venda","canillo","/venda/pis-1-habitacio-1-bany-incles/26519","2023-11-09 16:57:25.283882",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195.000 €","40 m2",1,"Immobiliària Superior",26425,"venda","canillo","/venda/pis-1-habitacio-1-bany-canillo/26425","2023-11-09 16:57:25.039929",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195.000 €","54 m2",2,"Immobiliària Superior",22156,"venda","canillo","/venda/pis-2-habitacions-1-bany-bordes-d-envalira/22156","2023-11-09 16:57:26.035060",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199.500 €","53 m2",2,"Immobiliària Superior",16301,"venda","canillo","/venda/pis-2-habitacions-1-bany-canillo/16301","2023-11-09 16:57:27.251607",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
